#{"t_start": 1775959733.6788962, "env_id": "None"}
r,l,t
-6613.742889,97,266.990309
-6657.156194,89,267.007104
-7101.7086,94,267.025091
-7748.450119,105,267.045063
-7730.094407,101,267.064502
-7652.483208,107,267.086426
-7950.943268,106,267.106786
-8170.522749,109,267.127567
-8792.120388,106,267.147696
-7518.190918,103,267.167042
-7892.599225,97,267.186689
-9264.626144,111,267.208383
-9000.262444,113,267.230544
-8853.818659,103,267.25758
-6385.197648,96,267.277534
-8627.055699,114,267.301359
-8865.798444,114,267.323385
-7225.764038,99,267.342407
-8212.518362,105,267.362284
-8568.709566,105,267.38203
-7934.494857,99,267.401763
-8512.930194,107,267.42187
-7737.412041,102,267.440994
-7748.754028,101,267.460342
-7802.1367,103,267.47976
-7047.912505,106,267.500829
-7725.241331,92,267.518721
-8804.334637,101,267.537533
-6599.50432,99,267.556145
-7989.203431,104,267.575879
-7981.545638,97,267.594293
-10095.890082,119,267.618056
-7232.142001,99,267.636841
-8659.570853,111,267.657968
-7318.490015,109,268.10438
-7207.083194,98,268.124175
-7595.870701,104,268.144208
-7571.102063,106,268.164842
-7445.978891,99,268.183879
-7899.53308,105,268.203819
-6547.702418,96,268.222149
-7186.393435,103,268.24315
-8665.529432,112,268.264929
-8306.385464,106,268.285092
-8842.244618,108,268.305609
-7634.439766,99,268.324723
-7779.835276,107,268.347248
-7723.279229,105,268.367467
-6603.28981,101,268.386884
-10648.812221,121,268.410061
-6536.075848,96,268.428565
-9157.548418,115,268.451814
-7133.53661,101,268.471348
-7723.606192,99,268.490206
-7198.828958,106,268.510466
-7502.205499,103,268.530176
-7657.112581,104,268.550629
-8059.829299,107,268.570987
-7631.549873,106,268.590918
-8837.415152,110,268.611624
-8539.897093,104,268.631207
-8880.647558,109,268.652364
-6905.937049,100,268.672087
-9793.721898,113,268.69378
-8138.575847,113,268.715095
-8192.819028,100,268.734467
-8851.794858,113,268.756161
-7114.24881,102,268.777053
-8347.620164,114,268.799558
-8123.133562,103,268.820208
-8042.938676,105,268.840103
-7387.049317,108,268.860862
-9628.984294,120,269.30941
-7070.629104,107,269.329737
-8162.285651,106,269.349634
-7688.660811,103,269.368891
-8532.960353,116,269.390569
-7058.642515,101,269.411729
-8766.482574,104,269.431189
-7675.85954,102,269.450375
-7890.135932,108,269.471049
-7975.996807,107,269.492027
-8080.422071,103,269.513634
-7749.296311,113,269.535705
-8599.343405,113,269.557565
-7886.78029,101,269.577014
-7099.153713,107,269.597586
-5729.004671,86,269.615098
-8293.374055,104,269.634922
-7159.093319,100,269.65421
-7907.26257,100,269.673456
-9993.053453,115,269.695603
-7243.038586,105,269.716542
-7644.397778,102,269.735914
-7298.055372,97,269.754525
-10024.577032,106,269.77473
-8668.261988,109,269.795281
-7136.26277,100,269.815954
-7911.731473,97,269.835059
-7374.353268,101,269.854389
-8828.420666,109,269.875288
-7406.514125,103,269.895105
-9782.400414,119,269.918861
-7397.368716,102,269.938505
-9165.959482,115,269.959911
-8607.337019,104,269.979396
-9703.115027,112,270.00086
-8245.237263,104,270.020511
-8189.990944,110,270.042807
-8287.549061,115,270.065022
-9817.617718,116,270.087388
-8627.374354,107,270.528096
-8217.51318,108,270.548826
-7707.685376,104,270.570485
-8427.455375,106,270.591316
-7076.361383,100,270.61101
-7086.448908,99,270.630371
-7435.042373,102,270.649719
-10403.54369,119,270.673775
-7357.963183,99,270.693046
-8411.76187,116,270.714981
-11234.905564,120,270.737858
-6777.113575,100,270.757029
-8249.958711,111,270.779832
-8540.361104,113,270.801823
-7080.713895,93,270.819456
-8064.970953,102,270.838532
-6403.913751,100,270.857711
-8618.684544,107,270.879402
-8610.499429,106,270.899473
-8627.333013,105,270.919198
-7088.130159,99,270.938135
-6576.626257,95,270.956241
-6885.92899,103,270.976662
-11969.35111,131,271.002126
-7079.838708,98,271.0206
-7962.361242,105,271.040276
-8034.512781,107,271.060431
-7258.47694,98,271.080304
-6411.632271,92,271.098275
-7485.898012,97,271.116604
-7539.754436,102,271.135795
-8317.993458,115,271.157646
-8036.926798,104,271.177315
-7265.502525,102,271.197701
-8821.646505,114,271.219392
-7671.843327,102,271.238741
-8695.592518,109,271.260099
-7908.684822,100,271.27955
-9989.618228,114,271.302288
-9299.135142,109,271.751649
-7259.247299,95,271.770294
-7185.24681,97,271.788946
-8178.316733,102,271.809804
-8405.07007,107,271.832608
-8401.97429,104,271.8528
-9045.374623,111,271.874181
-9935.200906,118,271.896933
-8140.231856,111,271.919005
-7571.094392,99,271.939623
-8907.673039,112,271.961494
-6566.467702,97,271.980089
-7066.104276,97,271.998563
-7199.130981,102,272.017886
-8173.511439,103,272.038191
-7335.997235,105,272.05854
-8185.879691,111,272.08003
-8926.664138,112,272.101441
-9315.317761,115,272.123357
-7591.550014,104,272.144139
-7809.075502,110,272.164965
-7981.370009,104,272.184652
-10621.550396,116,272.20667
-10370.349434,118,272.228883
-9848.134004,119,272.252837
-8753.373224,116,272.275071
-7280.373792,106,272.295128
-7636.50603,108,272.315435
-6650.429398,97,272.33361
-8789.60938,110,272.355275
-8370.922837,111,272.376364
-7798.602339,98,272.394697
-9341.357646,115,272.416405
-8302.201574,107,272.436845
-8010.038042,110,272.458588
-9013.914757,116,272.481216
-7396.618126,98,272.499822
-9235.441306,112,272.521235
-8017.032757,106,273.005646
-7043.8524,96,273.023993
-8490.535126,108,273.044234
-6750.079749,95,273.063052
-8778.885893,109,273.085249
-9216.209352,109,273.106431
-7575.240166,98,273.125439
-9332.763175,108,273.145964
-8414.210305,111,273.166855
-7832.530338,102,273.186889
-8151.818814,107,273.207425
-8082.406064,107,273.228023
-7039.479142,97,273.247356
-8860.591125,113,273.269261
-8593.03734,104,273.288758
-8710.20418,110,273.310974
-7740.410186,102,273.330729
-7125.861246,96,273.350398
-7245.783601,101,273.369986
-8350.780546,111,273.390666
-10636.16559,117,273.414202
-7695.455854,104,273.433988
-7643.428605,103,273.453566
-7731.606086,107,273.474237
-8164.711001,108,273.49512
-9898.087386,118,273.518936
-8169.244808,107,273.539434
-7940.383864,103,273.559247
-7929.779818,106,273.583682
-7638.078372,105,273.604815
-7236.449597,102,273.625607
-8987.281173,111,273.647114
-7959.851411,107,273.667653
-8469.467639,106,273.687942
-9834.501495,106,273.708262
-7827.04435,104,273.729615
-7090.338349,103,273.749115
-7774.931121,105,273.768966
-8721.574704,112,273.790328
-8600.823706,109,274.249859
-7804.458791,108,274.271214
-8320.484738,112,274.292541
-8230.002959,110,274.313404
-6851.942821,96,274.331651
-6010.669192,93,274.350198
-7642.081258,103,274.370343
-7351.473323,100,274.389559
-7804.462383,103,274.40937
-8474.914736,112,274.430681
-9130.162058,115,274.453299
-7874.821421,100,274.47303
-7763.659932,105,274.493191
-8219.757406,104,274.513205
-7445.913655,103,274.532976
-7752.961325,104,274.55277
-9862.909102,111,274.575236
-7873.391689,108,274.595888
-8416.141905,111,274.61712
-6319.642969,98,274.635933
-7575.972625,104,274.655923
-7383.94444,101,274.676251
-7708.273802,109,274.697178
-7077.385774,101,274.71645
-6979.682882,101,274.735722
-7908.243504,102,274.754923
-8046.155691,109,274.777599
-7884.617737,105,274.797987
-7726.416032,103,274.817945
-7861.235348,105,274.837922
-9768.530739,108,274.858044
-7304.958216,96,274.877482
-7203.558937,102,274.897017
-7779.395917,105,274.916857
-8109.029763,103,274.936267
-8576.693736,109,274.956637
-8456.373664,111,274.978611
-7650.072753,101,274.998255
-7400.199625,101,275.017247
-9081.250622,113,275.473795
-8440.10056,99,275.493133
-9957.425001,129,275.51934
-6679.177679,94,275.537565
-9495.902539,109,275.558546
-9324.318069,118,275.581135
-8076.181429,107,275.601527
-7577.308953,110,275.623986
-8109.374655,105,275.644159
-9549.517903,109,275.664812
-8375.916719,110,275.685914
-8203.270637,110,275.706854
-7570.811676,100,275.726984
-8339.794872,113,275.74885
-8028.072801,100,275.767781
-9113.789438,108,275.788272
-8008.323271,101,275.807952
-8779.82386,114,275.831123
-9865.665065,119,275.854066
-6601.861806,96,275.87244
-8195.269107,107,275.892684
-8340.341385,107,275.913212
-9718.157043,110,275.935277
-8111.723061,109,275.956362
-6831.716774,96,275.974767
-6972.956474,101,275.994058
-7861.098196,108,276.014404
-7735.461892,96,276.033448
-8002.599119,100,276.052604
-7634.764033,99,276.071686
-7402.611871,100,276.090711
-10089.686907,114,276.112747
-9011.523984,113,276.134829
-9098.532683,113,276.156791
-7250.193195,98,276.175691
-8072.965107,107,276.196788
-7535.944895,100,276.21647
-6907.933095,97,276.235399
-7566.222571,105,276.257369
-8127.863928,108,276.704454
-7168.617441,100,276.723819
-9384.667824,110,276.745049
-9768.434651,115,276.766829
-7619.129336,105,276.788468
-7589.713754,111,276.8116
-6816.941715,97,276.830102
-9567.361274,116,276.851784
-8967.239803,107,276.872073
-6983.932488,105,276.893408
-8704.15929,110,276.914605
-9797.068003,121,276.938009
-8415.145118,101,276.957427
-7143.522255,101,276.977535
-6793.171475,97,276.997898
-8536.126483,110,277.01937
-8201.724545,102,277.038788
-9760.415831,120,277.062153
-7293.601942,102,277.081887
-7179.02788,95,277.101214
-7012.756117,100,277.12015
-8374.043503,113,277.141512
-8876.699695,110,277.162395
-7165.440192,102,277.18172
-8401.686985,108,277.203349
-7132.024241,98,277.221967
-7575.481151,105,277.242143
-7716.20788,105,277.26245
-8029.675524,106,277.282697
-6609.894454,94,277.302342
-9485.740088,112,277.323871
-7461.897592,103,277.343779
-9075.133297,113,277.365813
-7839.249171,104,277.385738
-7426.552156,101,277.406213
-8902.47114,113,277.427946
-8037.61327,105,277.448291
-7158.573273,106,277.468598
-9380.612993,109,277.917171
-7641.675714,107,277.939745
-9682.476421,110,277.961286
-8538.809535,107,277.982548
-8927.993394,109,278.003304
-6833.326063,98,278.022074
-9133.18213,108,278.044286
-9385.548348,111,278.066318
-7135.291889,101,278.086034
-9072.872115,112,278.107682
-8011.921203,109,278.128431
-7866.471786,105,278.149487
-10395.504502,127,278.173793
-7423.864192,105,278.193993
-7235.201441,102,278.213589
-7695.686014,100,278.23271
-9870.297678,118,278.257122
-8537.21396,109,278.278263
-7765.2711,98,278.297104
-8512.334074,110,278.317982
-10216.679303,125,278.341696
-8682.059486,111,278.364024
-7142.633854,97,278.382296
-8476.527167,110,278.403715
-7498.563897,100,278.423364
-8171.474087,99,278.442648
-7003.135917,102,278.463748
-8249.653162,103,278.483538
-8349.96578,108,278.504046
-11411.100185,125,278.527718
-8581.160054,110,278.548789
-7260.033557,106,278.569989
-7484.488949,92,278.587723
-6688.153457,96,278.60598
-7112.331899,103,278.625669
-7592.280664,103,278.645068
-7880.29847,99,278.66456
-6096.882083,95,278.683359
-8229.619562,106,278.703757
-7860.124022,112,279.182642
-9719.002153,112,279.205552
-7653.448162,103,279.225649
-7487.771606,105,279.246341
-8661.245589,109,279.267075
-9708.27214,114,279.288492
-6876.889308,98,279.308177
-8810.599996,112,279.329495
-7346.591475,106,279.349526
-7507.074298,107,279.370021
-10253.424814,111,279.391327
-7683.437842,107,279.412877
-8441.131856,112,279.434499
-10501.141791,120,279.45699
-7433.007374,110,279.477869
-7856.64764,99,279.496648
-7213.010318,98,279.516304
-7951.783108,105,279.536665
-8599.77758,106,279.557333
-7290.796643,104,279.577401
-7340.950274,103,279.597383
-8353.277089,107,279.61898
-7149.026732,101,279.638642
-9709.751723,117,279.660942
-9357.037574,114,279.682542
-8982.207501,105,279.702244
-7937.051975,103,279.722787
-9501.831487,113,279.744709
-6751.888401,96,279.763121
-6764.781657,98,279.781755
-8391.878736,110,279.803093
-8584.302901,106,279.824567
-7086.453529,101,279.844345
-8102.41842,106,279.864479
-7484.882789,99,279.883226
-6769.072342,103,279.902705
-8658.762405,111,279.923516
-9652.966823,123,279.947913
-8503.297943,107,280.390274
-8254.297103,111,280.412309
-7116.970749,103,280.432007
-9569.196145,113,280.453601
-9949.595946,117,280.477347
-8821.833716,107,280.497881
-7145.774011,98,280.516489
-8877.068814,113,280.537808
-7825.187593,101,280.55669
-6389.441838,101,280.577004
-10030.289449,116,280.59941
-7593.600637,103,280.619167
-7964.143613,97,280.63786
-6562.440922,99,280.657012
-7944.92831,103,280.67821
-7337.057462,103,280.698148
-6907.795131,100,280.717563
-7715.739546,105,280.737752
-7171.620924,104,280.757873
-7545.028062,105,280.778765
-9089.302215,114,280.801332
-7611.992319,108,280.822338
-8676.293087,114,280.844776
-9159.887597,116,280.866804
-7600.326875,104,280.887711
-7831.468394,107,280.907967
-7905.678591,102,280.927095
-8956.147483,109,280.947683
-8839.457486,108,280.968158
-9210.275409,106,280.989176
-6810.302246,99,281.008659
-7852.30491,103,281.028293
-6916.73384,96,281.046597
-6702.948615,105,281.066634
-8675.198464,108,281.08727
-9382.40697,111,281.109743
-7971.33888,104,281.12941
-8388.961948,108,281.149971
-7855.483908,99,281.169202
-6882.368301,102,281.60911
-7913.616806,106,281.631089
-9843.226482,122,281.654571
-8207.252039,99,281.673625
-9790.710822,113,281.695375
-8715.201853,117,281.717679
-9821.528063,117,281.740913
-6679.831037,94,281.758747
-7071.121331,102,281.778411
-7957.835123,110,281.802115
-7674.361899,106,281.82248
-7745.615694,107,281.844927
-5666.943555,91,281.862263
-7712.057628,103,281.882182
-9471.157054,112,281.903301
-9751.242293,115,281.925315
-7944.965081,103,281.946281
-7750.763296,99,281.964997
-9366.266542,112,281.986442
-8697.796143,112,282.00777
-8202.903895,107,282.027779
-7200.864048,102,282.048323
-7839.251346,103,282.068412
-8160.5391,108,282.089271
-7050.163732,98,282.108658
-6906.102724,96,282.127003
-6648.213541,92,282.144688
-7525.201986,101,282.165025
-6583.74543,95,282.183218
-7209.334471,100,282.202126
-8538.749775,111,282.223091
-8937.175505,116,282.245442
-8914.60413,115,282.268934
-7609.908487,100,282.288146
-9279.576841,114,282.309694
-6733.054751,97,282.328096
-10587.938458,122,282.351065
-8232.152171,104,282.371928
-8395.970888,108,282.815618
-8956.085737,115,282.838712
-7126.733996,94,282.856967
-7842.813182,103,282.876874
-8522.191369,112,282.899792
-7913.514583,101,282.919775
-8270.595038,99,282.938994
-8303.658509,99,282.958481
-8113.290964,101,282.977751
-6731.297143,98,282.997762
-7159.294984,105,283.017972
-6903.818214,97,283.036459
-8037.362648,109,283.057217
-7456.427849,102,283.076895
-9592.8965,110,283.099095
-7851.167157,100,283.118542
-7985.645074,106,283.138619
-7163.197131,94,283.156582
-8126.165507,109,283.177182
-8276.838965,111,283.198589
-6806.551511,96,283.218113
-9315.648354,116,283.239852
-7435.502516,99,283.259555
-6431.729923,98,283.278221
-9097.582603,107,283.298255
-9787.96392,114,283.321075
-8725.973025,108,283.342027
-7103.797353,99,283.361196
-7883.521839,108,283.381754
-8609.41888,113,283.403342
-8241.855809,114,283.426334
-10004.419873,116,283.448351
-8078.852319,107,283.46842
-6965.873838,97,283.486882
-9346.942611,113,283.507878
-10412.014491,112,283.530607
-7071.563232,102,283.550286
-8345.118492,105,283.570443
-7277.833551,100,283.589592
-8408.082793,106,284.033481
-7009.962764,103,284.055733
-8555.846992,109,284.077281
-7356.256083,100,284.096973
-8720.070302,112,284.118411
-8988.362987,114,284.140567
-7047.570418,98,284.160527
-10057.520007,116,284.18267
-7385.165493,105,284.202565
-7201.48292,102,284.221938
-7750.009704,107,284.242454
-6924.336951,95,284.262397
-8286.124163,103,284.282349
-8075.846127,101,284.301613
-11395.830537,123,284.324922
-8425.215066,105,284.344744
-8758.699116,107,284.366213
-7333.697163,104,284.38629
-6943.281509,97,284.404921
-7623.429969,106,284.425223
-8751.811956,113,284.446589
-7694.049468,106,284.467738
-8271.14074,103,284.487702
-8270.357986,112,284.509131
-9039.797699,107,284.529582
-7310.976125,107,284.549697
-11027.030321,123,284.573886
-9951.350393,115,284.596433
-8830.742211,114,284.618448
-9642.246773,111,284.639274
-9787.98556,109,284.659572
-7567.827824,102,284.681943
-7576.062437,97,284.700851
-7888.045972,109,284.722146
-7209.588104,102,284.741755
-8321.97298,112,284.762992
-7637.133885,104,284.783865
-8550.155406,111,284.80597
-8964.426388,109,284.827038
